Sample,Payload [Bytes],Latency [us]
1330,16,7.47903
1331,16,7.48653
1332,16,7.99803
1333,16,7.61753
1334,16,7.50753
1335,16,7.90153
1336,16,7.58353
1337,16,7.52853
1338,16,7.51753
1339,16,7.37403
1340,16,14.404
1341,16,7.60503
1342,16,7.60603
1343,16,7.55453
1344,16,14.286
1345,16,7.88703
1346,16,7.52753
1347,16,7.96253
1348,16,7.56703
1349,16,7.51153
1350,16,7.43953
1351,16,7.50853
1352,16,7.49253
1353,16,7.51503
1354,16,7.93503
1355,16,7.61503
1356,16,7.54153
1357,16,7.96053
1358,16,7.56103
1359,16,7.56403
1360,16,7.47203
1361,16,7.42203
1362,16,7.46553
1363,16,7.47553
1364,16,7.50653
1365,16,7.54203
1366,16,7.44103
1367,16,7.44853
1368,16,7.95103
1369,16,7.56203
1370,16,7.48803
1371,16,7.52203
1372,16,7.53053
1373,16,7.54103
1374,16,7.48053
1375,16,7.52103
1376,16,7.46653
1377,16,7.48803
1378,16,7.52103
1379,16,7.46503
1380,16,7.47653
1381,16,7.49403
1382,16,7.50253
1383,16,7.94253
1384,16,7.58253
1385,16,7.46503
1386,16,7.52453
1387,16,7.51253
1388,16,7.49153
1389,16,7.47953
1390,16,7.47553
1391,16,7.49753
1392,16,7.49953
1393,16,7.48703
1394,16,7.41703
1395,16,7.28653
1396,16,8.95753
1397,16,8.55903
1398,16,7.60953
1399,16,7.49403
1400,16,12.5315
1401,16,7.86753
1402,16,7.65703
1403,16,7.64403
1404,16,7.64703
1405,16,7.58253
1406,16,7.62453
1407,16,7.52653
1408,16,8.28103
1409,16,8.28903
1410,16,8.25803
1411,16,8.20603
1412,16,7.55553
1413,16,7.54553
1414,16,7.53303
1415,16,7.66603
1416,16,7.52903
1417,16,7.50203
1418,16,7.55703
1419,16,7.50453
1420,16,7.97603
1421,16,7.61903
1422,16,7.48053
1423,16,8.04703
1424,16,7.62053
1425,16,7.56753
1426,16,7.56853
1427,16,7.55203
1428,16,7.59703
1429,16,7.58353
1430,16,7.55853
1431,16,8.00703
1432,16,7.65003
1433,16,7.55003
1434,16,8.02203
1435,16,7.64353
1436,16,7.52153
1437,16,7.56003
1438,16,7.48603
1439,16,8.01153
1440,16,8.33253
1441,16,7.55153
1442,16,7.56753
1443,16,7.62353
1444,16,7.56603
1445,16,7.56703
1446,16,7.58053
1447,16,7.51453
1448,16,7.59453
1449,16,7.51803
1450,16,8.14753
1451,16,7.69453
1452,16,7.28953
1453,16,7.68503
1454,16,9.13403
1455,16,12.0865
1456,16,11.931
1457,16,8.31203
1458,16,8.34653
1459,16,8.13253
1460,16,7.57553
1461,16,7.44153
1462,16,7.50803
1463,16,7.45553
1464,16,7.45953
1465,16,7.44903
1466,16,7.51253
1467,16,7.44753
1468,16,7.46203
1469,16,7.48453
1470,16,7.54403
1471,16,7.53303
1472,16,7.50303
1473,16,7.44153
1474,16,7.45053
1475,16,7.47053
1476,16,7.45653
1477,16,7.48753
1478,16,7.52403
1479,16,7.41103
1480,16,7.48003
1481,16,7.45853
1482,16,7.47353
1483,16,7.41503
1484,16,7.46753
1485,16,7.47353
1486,16,7.48153
1487,16,7.47353
1488,16,7.37953
1489,16,7.44703
1490,16,7.97203
1491,16,7.50853
1492,16,7.56003
1493,16,7.43603
1494,16,7.45553
1495,16,7.52003
1496,16,7.48503
1497,16,7.47953
1498,16,7.53703
1499,16,7.92653
1500,16,7.55803
1501,16,7.44653
1502,16,7.45003
1503,16,7.45153
1504,16,7.98003
1505,16,7.57453
1506,16,7.52153
1507,16,7.23353
1508,16,9.54303
1509,16,11.9595
1510,16,7.65803
1511,16,14.5375
1512,16,7.88553
1513,16,7.54503
1514,16,7.99703
1515,16,7.54253
1516,16,7.50203
1517,16,7.94203
1518,16,7.55853
1519,16,7.53053
1520,16,7.98453
1521,16,7.53953
