Sample,Payload [Bytes],Latency [us]
1084,16,0.478368
1085,16,0.478368
1086,16,0.475868
1087,16,0.482868
1088,16,0.480868
1089,16,0.477368
1090,16,0.475868
1091,16,0.478868
1092,16,0.476368
1093,16,0.489868
1094,16,0.477868
1095,16,0.482368
1096,16,0.475868
1097,16,0.477868
1098,16,0.478868
1099,16,0.489868
1100,16,0.490368
1101,16,0.478868
1102,16,0.475368
1103,16,0.478868
1104,16,0.480868
1105,16,0.474368
1106,16,0.475368
1107,16,0.475868
1108,16,0.477368
1109,16,0.476368
1110,16,0.473868
1111,16,0.475868
1112,16,0.482368
1113,16,0.485868
1114,16,0.485368
1115,16,0.475368
1116,16,0.481868
1117,16,0.480868
1118,16,0.479868
1119,16,0.476868
1120,16,0.479368
1121,16,0.489368
1122,16,0.486368
1123,16,0.482868
1124,16,0.480868
1125,16,0.478868
1126,16,0.479368
1127,16,0.477868
1128,16,0.478368
1129,16,0.485368
1130,16,0.477368
1131,16,0.477368
1132,16,0.475368
1133,16,0.478368
1134,16,0.478368
1135,16,0.485868
1136,16,0.485368
1137,16,0.477868
1138,16,0.476368
1139,16,0.530868
1140,16,0.491368
1141,16,0.476868
1142,16,0.473868
1143,16,0.479868
1144,16,0.479868
1145,16,0.481868
1146,16,0.484868
1147,16,0.475368
1148,16,0.476868
1149,16,0.488368
1150,16,0.487868
1151,16,0.484368
1152,16,0.477368
1153,16,0.479868
1154,16,0.471868
1155,16,0.474368
1156,16,0.471868
1157,16,0.478868
1158,16,0.484868
1159,16,0.483868
1160,16,0.476368
1161,16,0.479868
1162,16,0.476368
1163,16,0.477368
1164,16,0.475368
1165,16,0.478868
1166,16,0.476868
1167,16,0.479368
1168,16,0.478868
1169,16,0.481868
1170,16,0.476868
1171,16,0.475868
1172,16,0.485368
1173,16,0.475368
1174,16,0.482368
1175,16,0.476368
1176,16,0.474868
1177,16,0.483368
1178,16,0.483368
1179,16,0.478868
1180,16,0.471368
1181,16,0.475868
1182,16,0.472868
1183,16,0.476868
1184,16,0.495368
1185,16,0.482868
1186,16,0.475868
1187,16,0.480368
1188,16,0.481368
1189,16,0.480368
1190,16,0.487868
1191,16,0.482868
1192,16,0.483868
1193,16,0.482368
1194,16,0.484368
1195,16,0.492868
1196,16,0.491868
1197,16,0.478868
1198,16,0.474368
1199,16,0.484368
1200,16,0.479868
1201,16,0.477868
1202,16,0.493368
1203,16,0.488868
1204,16,0.480868
1205,16,0.485868
1206,16,0.477368
1207,16,0.477868
1208,16,0.488868
1209,16,0.482368
1210,16,0.485368
1211,16,0.490868
1212,16,0.481868
1213,16,0.484868
1214,16,0.482368
1215,16,0.480868
1216,16,0.482868
1217,16,0.477868
1218,16,0.485868
1219,16,0.483868
1220,16,0.485368
1221,16,0.491368
1222,16,0.477868
1223,16,0.481368
1224,16,0.477868
1225,16,0.486368
1226,16,0.476868
1227,16,0.477868
1228,16,0.483368
1229,16,0.500368
1230,16,0.477868
1231,16,0.478368
1232,16,0.481868
1233,16,0.479368
1234,16,0.486868
1235,16,0.483868
1236,16,0.482868
1237,16,0.483868
1238,16,0.478368
1239,16,0.480868
1240,16,0.478868
1241,16,0.482868
1242,16,0.490868
1243,16,0.474868
1244,16,0.478368
1245,16,0.474868
1246,16,0.477368
1247,16,0.481868
1248,16,0.473868
1249,16,0.479868
1250,16,0.478868
1251,16,0.476868
1252,16,0.681368
1253,16,0.932868
1254,16,0.993368
1255,16,0.969368
1256,16,0.489368
1257,16,0.489368
1258,16,0.480368
1259,16,0.472868
1260,16,0.477368
1261,16,0.480368
1262,16,0.476868
1263,16,0.480868
1264,16,0.479868
1265,16,0.482368
1266,16,0.480868
1267,16,0.479368
1268,16,0.475368
1269,16,0.474368
1270,16,0.478368
1271,16,0.478868
1272,16,0.474368
1273,16,0.472868
1274,16,0.484868
1275,16,0.486868
1276,16,0.486368
1277,16,0.481868
1278,16,0.487868
1279,16,0.481868
1280,16,0.480868
1281,16,0.479868
1282,16,0.481868
1283,16,0.475868
1284,16,0.478368
1285,16,0.488368
1286,16,0.478868
1287,16,0.477368
1288,16,0.481868
1289,16,0.489368
1290,16,0.493368
1291,16,0.479868
1292,16,0.487368
1293,16,0.475368
1294,16,0.479868
1295,16,0.477868
1296,16,0.478868
1297,16,0.472868
1298,16,0.475868
1299,16,0.475868
1300,16,0.473368
1301,16,0.475368
1302,16,0.475368
1303,16,0.474868
1304,16,0.476868
1305,16,0.489368
1306,16,0.477368
1307,16,0.477868
1308,16,0.478868
1309,16,0.477368
1310,16,0.484868
1311,16,0.477868
1312,16,0.481868
1313,16,0.476368
1314,16,0.480368
1315,16,0.478868
1316,16,0.478868
1317,16,0.477868
1318,16,0.477368
1319,16,0.474868
1320,16,0.488868
1321,16,0.478368
1322,16,0.478868
1323,16,0.475868
1324,16,0.475368
1325,16,0.488368
1326,16,0.474868
1327,16,0.477868
1328,16,0.476868
1329,16,0.479868
1330,16,0.478368
1331,16,0.493368
1332,16,0.480868
1333,16,0.480868
1334,16,0.480368
1335,16,0.472368
1336,16,0.476368
1337,16,0.478368
1338,16,0.488868
1339,16,0.475368
1340,16,0.480368
1341,16,0.476368
1342,16,0.476868
1343,16,0.473868
1344,16,0.479868
1345,16,0.477868
1346,16,0.476868
1347,16,0.480368
1348,16,0.478868
1349,16,0.490368
1350,16,0.478868
1351,16,0.478368
1352,16,0.481868
1353,16,0.488868
1354,16,0.489368
1355,16,0.473368
1356,16,0.480868
1357,16,0.479868
1358,16,0.478868
1359,16,0.489868
1360,16,0.481368
1361,16,0.476368
1362,16,0.481868
1363,16,0.476868
1364,16,0.475868
1365,16,0.475368
1366,16,0.488868
1367,16,0.480868
1368,16,0.476868
1369,16,0.487868
1370,16,0.473368
1371,16,0.479368
1372,16,0.476368
1373,16,0.477368
1374,16,0.475868
1375,16,0.489868
1376,16,0.479868
1377,16,0.482868
1378,16,0.476368
1379,16,0.480368
1380,16,0.481368
1381,16,0.478368
1382,16,0.476368
1383,16,0.477368
1384,16,0.478868
1385,16,0.476368
1386,16,0.476868
1387,16,0.476868
1388,16,0.477368
1389,16,0.484368
1390,16,0.476368
1391,16,0.472868
1392,16,0.483368
1393,16,0.481868
1394,16,0.483368
1395,16,0.476368
1396,16,0.475868
1397,16,0.476368
1398,16,0.473368
1399,16,0.479868
1400,16,0.475868
1401,16,0.478368
1402,16,0.478868
1403,16,0.477868
1404,16,0.483368
1405,16,0.485868
1406,16,0.475368
1407,16,0.478868
1408,16,0.476868
1409,16,0.474368
1410,16,0.483368
1411,16,0.476368
1412,16,0.479868
1413,16,0.477368
1414,16,0.476868
1415,16,0.477368
1416,16,0.476368
1417,16,0.477868
1418,16,0.478868
1419,16,0.477368
1420,16,0.475868
1421,16,0.478868
1422,16,0.475868
1423,16,0.476368
1424,16,0.481868
1425,16,0.477368
1426,16,0.487868
1427,16,0.477368
1428,16,0.477368
1429,16,0.481368
1430,16,0.488368
1431,16,0.473868
1432,16,0.477368
1433,16,0.480368
1434,16,0.479368
1435,16,0.488868
1436,16,0.474868
1437,16,0.487368
1438,16,0.488368
1439,16,0.476868
1440,16,0.480368
1441,16,0.475868
1442,16,0.476868
1443,16,0.489868
1444,16,0.479868
1445,16,0.480368
1446,16,0.483868
1447,16,0.480868
1448,16,0.477868
1449,16,0.475368
1450,16,0.478368
1451,16,0.480868
1452,16,0.475868
1453,16,0.476868
1454,16,0.479368
1455,16,0.476368
1456,16,0.476868
1457,16,0.488368
1458,16,0.478368
1459,16,0.480368
1460,16,0.476368
1461,16,0.474368
1462,16,0.827868
1463,16,1.05887
1464,16,0.872368
1465,16,0.514368
1466,16,0.501868
1467,16,0.502868
1468,16,0.478368
1469,16,0.479368
1470,16,0.483868
1471,16,0.481868
1472,16,0.480368
1473,16,0.476868
1474,16,0.478868
1475,16,0.475368
1476,16,0.477368
1477,16,0.481868
1478,16,0.484368
1479,16,0.480368
1480,16,0.475868
1481,16,0.477868
1482,16,0.487868
1483,16,0.477868
1484,16,0.479368
1485,16,0.476368
1486,16,0.475368
1487,16,0.476368
1488,16,0.480368
1489,16,0.475368
1490,16,0.475368
1491,16,0.475868
