Sample,Payload [Bytes],Latency [us]
27969,64,7.82685
27970,64,7.72785
27971,64,7.80635
27972,64,7.81835
27973,64,7.80635
27974,64,7.79685
27975,64,7.76585
27976,64,7.77785
27977,64,7.75335
27978,64,7.73535
27979,64,7.74535
27980,64,7.75435
27981,64,7.78385
27982,64,7.75435
27983,64,7.74385
27984,64,7.76785
27985,64,7.79785
27986,64,7.77035
27987,64,8.41185
27988,64,11.7433
27989,64,7.69335
27990,64,7.60635
27991,64,7.77385
27992,64,7.76785
27993,64,7.79535
27994,64,7.81985
27995,64,7.85485
27996,64,7.79385
27997,64,7.81935
27998,64,12.1943
27999,64,7.98085
28000,64,7.81385
28001,64,7.80135
28002,64,7.74285
28003,64,7.82285
28004,64,7.79585
28005,64,7.73235
28006,64,7.76835
28007,64,7.75285
28008,64,7.71535
28009,64,7.75235
28010,64,7.80085
28011,64,7.88135
28012,64,7.81235
28013,64,7.71785
28014,64,7.77035
28015,64,7.80385
28016,64,7.73935
28017,64,7.81885
28018,64,7.81035
28019,64,7.78485
28020,64,7.81135
28021,64,7.75135
28022,64,7.78585
28023,64,7.76285
28024,64,7.75085
28025,64,7.81035
28026,64,7.74035
28027,64,7.78535
28028,64,7.77685
28029,64,7.76085
28030,64,7.81185
28031,64,7.70885
28032,64,7.76235
28033,64,7.77235
28034,64,7.76885
28035,64,7.77035
28036,64,7.75435
28037,64,7.73485
28038,64,7.76435
28039,64,7.84735
28040,64,7.74085
28041,64,7.81885
28042,64,8.44435
28043,64,11.6143
28044,64,7.66685
28045,64,7.60985
28046,64,7.83935
28047,64,7.79385
28048,64,7.79935
28049,64,7.80385
28050,64,7.82035
28051,64,7.77935
28052,64,7.81085
28053,64,12.3628
28054,64,8.16285
28055,64,7.93385
28056,64,7.89035
28057,64,7.95135
28058,64,7.89385
28059,64,7.81285
28060,64,9.19985
28061,64,8.00935
28062,64,7.80435
28063,64,7.75635
28064,64,7.78435
28065,64,7.89485
28066,64,7.79135
28067,64,7.76685
28068,64,7.75835
28069,64,7.75285
28070,64,7.72285
28071,64,7.71885
28072,64,7.70435
28073,64,7.77485
28074,64,7.73985
28075,64,7.69335
28076,64,7.76435
28077,64,7.74035
28078,64,7.74635
28079,64,7.72185
28080,64,7.72785
28081,64,7.79085
28082,64,7.73185
28083,64,7.82785
28084,64,7.77585
28085,64,7.75335
28086,64,7.78535
28087,64,7.73885
28088,64,7.78285
28089,64,7.76735
28090,64,7.75635
28091,64,7.78385
28092,64,7.75835
28093,64,7.76085
28094,64,7.81135
28095,64,7.71435
28096,64,7.78235
28097,64,10.4993
28098,64,11.8078
28099,64,7.68135
28100,64,7.85685
28101,64,7.72085
28102,64,7.82135
28103,64,7.75685
28104,64,7.71985
28105,64,7.82785
28106,64,7.75635
28107,64,7.76385
28108,64,12.2963
28109,64,8.04735
28110,64,7.79985
28111,64,7.76885
28112,64,7.74585
28113,64,7.79285
28114,64,7.75735
28115,64,7.80835
28116,64,7.77485
28117,64,7.76335
28118,64,7.71985
28119,64,7.92385
28120,64,7.76835
28121,64,7.73735
28122,64,7.71535
28123,64,7.67985
28124,64,7.72835
28125,64,7.74235
28126,64,7.69135
28127,64,7.79435
28128,64,7.78385
28129,64,7.77835
28130,64,7.71085
28131,64,7.78885
28132,64,7.74435
28133,64,7.73185
28134,64,7.72985
28135,64,7.75585
28136,64,7.70685
28137,64,7.79685
28138,64,7.75585
28139,64,7.73085
28140,64,7.71385
28141,64,7.70885
28142,64,7.69835
28143,64,7.78185
28144,64,7.80085
28145,64,7.80185
28146,64,7.75285
28147,64,7.78085
28148,64,7.76335
28149,64,7.83885
28150,64,7.79735
28151,64,7.76435
28152,64,7.71285
28153,64,11.8193
28154,64,7.71785
28155,64,7.62835
28156,64,7.74385
28157,64,7.72085
28158,64,7.76335
28159,64,7.75435
28160,64,7.79185
28161,64,7.78835
28162,64,7.78885
28163,64,15.7413
28164,64,12.2273
28165,64,7.90985
28166,64,7.83685
28167,64,7.81485
28168,64,7.80535
28169,64,7.84635
28170,64,7.81335
28171,64,7.76835
28172,64,7.81785
28173,64,7.82135
28174,64,7.79985
28175,64,7.73185
28176,64,7.78135
28177,64,7.76735
28178,64,7.73235
28179,64,7.81335
28180,64,7.84335
28181,64,7.80785
28182,64,7.73785
28183,64,7.77635
28184,64,7.78985
28185,64,7.75635
28186,64,7.81985
28187,64,7.72185
28188,64,7.81785
28189,64,7.75535
28190,64,7.74385
28191,64,7.78535
28192,64,7.72935
28193,64,7.84735
28194,64,7.77935
28195,64,7.70485
28196,64,7.84185
28197,64,7.76585
28198,64,7.79335
28199,64,7.78485
28200,64,7.73735
28201,64,7.85985
28202,64,7.83685
28203,64,7.82835
28204,64,7.80385
28205,64,7.76985
28206,64,7.73885
28207,64,11.3763
28208,64,11.7573
28209,64,7.87535
28210,64,7.80785
28211,64,7.79535
28212,64,7.77635
28213,64,7.82935
28214,64,7.81885
28215,64,7.75635
28216,64,7.82335
28217,64,7.79135
28218,64,12.7788
28219,64,8.15035
28220,64,7.88185
28221,64,7.83835
28222,64,7.82135
28223,64,7.86885
28224,64,7.81835
28225,64,7.89235
28226,64,7.95835
28227,64,7.81085
28228,64,7.85485
28229,64,7.83485
28230,64,7.77535
28231,64,7.82185
28232,64,7.80485
28233,64,7.81185
28234,64,7.89385
28235,64,7.81985
28236,64,7.91085
28237,64,7.81485
28238,64,7.80335
28239,64,7.83285
28240,64,7.81635
28241,64,7.78885
28242,64,7.86935
28243,64,7.81735
28244,64,7.84435
28245,64,7.82735
28246,64,7.83735
28247,64,7.81535
28248,64,7.85735
28249,64,7.79835
28250,64,7.85335
28251,64,7.81685
28252,64,7.80935
28253,64,7.80335
28254,64,7.78085
28255,64,7.80835
28256,64,7.88685
28257,64,7.81035
28258,64,7.95085
28259,64,7.87085
28260,64,7.86335
28261,64,7.84635
28262,64,8.21285
28263,64,11.5753
28264,64,7.89185
28265,64,8.13435
28266,64,7.82335
28267,64,7.79835
28268,64,7.79735
28269,64,7.81785
28270,64,7.82035
28271,64,7.77685
28272,64,7.78635
28273,64,12.1418
28274,64,8.07285
28275,64,7.87485
28276,64,7.76235
28277,64,7.82335
28278,64,7.79135
28279,64,7.87635
28280,64,7.83735
28281,64,7.81385
28282,64,7.78035
28283,64,7.76435
28284,64,7.82835
28285,64,7.78235
28286,64,7.74735
28287,64,7.80435
28288,64,7.84585
28289,64,7.75685
28290,64,7.81885
28291,64,7.77135
28292,64,7.79685
28293,64,7.80235
28294,64,7.76035
28295,64,7.80835
28296,64,7.76385
28297,64,7.78235
28298,64,7.77385
28299,64,7.75485
28300,64,7.79335
28301,64,7.75135
28302,64,7.82685
28303,64,7.78335
28304,64,7.79185
28305,64,7.80135
28306,64,7.82385
28307,64,7.79235
28308,64,7.82285
28309,64,7.77135
28310,64,7.86085
28311,64,7.81185
28312,64,7.81885
28313,64,7.78735
28314,64,7.83985
28315,64,7.71235
28316,64,7.80035
28317,64,10.3013
28318,64,11.8978
28319,64,7.71835
28320,64,7.79235
28321,64,7.74585
28322,64,7.77335
28323,64,7.78435
28324,64,7.85335
28325,64,7.85135
28326,64,7.75485
28327,64,7.69885
28328,64,12.1718
28329,64,8.07135
28330,64,7.89635
28331,64,7.73985
28332,64,7.77835
28333,64,7.93935
28334,64,7.80185
28335,64,7.84685
28336,64,7.86735
28337,64,7.80185
28338,64,7.81885
28339,64,7.77335
28340,64,7.82285
28341,64,7.79035
28342,64,7.75635
28343,64,7.78035
28344,64,7.78535
28345,64,7.83485
28346,64,7.80235
28347,64,7.76335
28348,64,7.75685
28349,64,7.71985
28350,64,7.77135
28351,64,7.77535
28352,64,7.77385
28353,64,7.75685
28354,64,7.76935
28355,64,7.75985
28356,64,7.75785
28357,64,7.79135
28358,64,7.76835
28359,64,7.82935
28360,64,7.81335
28361,64,7.79035
28362,64,7.82735
28363,64,7.76535
28364,64,7.78635
28365,64,7.81285
28366,64,7.80185
28367,64,7.80135
28368,64,7.83985
28369,64,7.76035
28370,64,7.80935
28371,64,7.78385
28372,64,8.27835
28373,64,11.8123
28374,64,7.73435
28375,64,7.64085
28376,64,7.78035
28377,64,7.74735
28378,64,7.75235
28379,64,7.74935
28380,64,7.79235
28381,64,7.80835
28382,64,7.79935
28383,64,12.0963
28384,64,8.05985
28385,64,7.79935
28386,64,7.76435
28387,64,7.89235
28388,64,7.84685
28389,64,7.83035
28390,64,7.81585
28391,64,7.80435
28392,64,7.80285
28393,64,7.79185
28394,64,7.83035
28395,64,7.75485
28396,64,7.82785
28397,64,7.81985
28398,64,7.80135
28399,64,7.78135
28400,64,7.74235
28401,64,7.74435
28402,64,7.82385
28403,64,7.78035
28404,64,7.84885
28405,64,7.81235
28406,64,7.81385
28407,64,7.79785
28408,64,7.77435
28409,64,7.81885
28410,64,7.79935
28411,64,7.78485
28412,64,7.86785
28413,64,7.79785
28414,64,7.82135
28415,64,7.77685
28416,64,7.79385
28417,64,7.78635
28418,64,7.77785
28419,64,7.80685
28420,64,7.83335
28421,64,7.81335
28422,64,7.76635
28423,64,7.75385
28424,64,7.82185
28425,64,7.82385
28426,64,7.79785
28427,64,8.22935
28428,64,11.8538
28429,64,7.78535
28430,64,7.61435
28431,64,7.79385
28432,64,7.85185
28433,64,7.83585
28434,64,7.88585
28435,64,7.85235
28436,64,7.87985
28437,64,7.85385
28438,64,11.6363
28439,64,12.9038
28440,64,8.29185
28441,64,7.94235
28442,64,7.88885
28443,64,7.91885
28444,64,7.98185
28445,64,7.90285
28446,64,7.91485
28447,64,7.87785
28448,64,7.86235
28449,64,7.89085
28450,64,7.87535
28451,64,7.91735
28452,64,7.93085
28453,64,7.91385
28454,64,7.86935
28455,64,7.87435
28456,64,7.98635
28457,64,7.95335
28458,64,7.92735
28459,64,7.92385
28460,64,7.88985
28461,64,7.93885
28462,64,7.87285
28463,64,7.87085
28464,64,7.89535
28465,64,7.93185
28466,64,7.98085
28467,64,7.93485
28468,64,8.01835
28469,64,7.94585
28470,64,8.14385
28471,64,7.99585
28472,64,7.82735
28473,64,7.81535
28474,64,7.83435
28475,64,7.80185
28476,64,7.78985
28477,64,7.86135
28478,64,7.86935
28479,64,7.74735
28480,64,7.79885
28481,64,8.18485
28482,64,11.4273
28483,64,11.7603
28484,64,7.90185
28485,64,7.85185
28486,64,7.78685
28487,64,7.73585
28488,64,7.83335
28489,64,7.81035
28490,64,7.69185
28491,64,7.74435
28492,64,11.0913
28493,64,8.31985
28494,64,7.83735
28495,64,7.78585
28496,64,7.75685
28497,64,7.77735
28498,64,7.74535
28499,64,7.85285
28500,64,7.77435
28501,64,7.81685
28502,64,7.76185
28503,64,7.72535
28504,64,7.76835
28505,64,7.79935
28506,64,7.74885
28507,64,7.76435
28508,64,7.73685
28509,64,7.78785
28510,64,7.78135
28511,64,7.79385
28512,64,7.73635
28513,64,7.75585
28514,64,7.76785
28515,64,7.78685
28516,64,7.78685
28517,64,7.76635
28518,64,7.81135
28519,64,7.81185
28520,64,7.80985
28521,64,7.89835
28522,64,7.73785
28523,64,7.82385
28524,64,7.76635
28525,64,7.75885
28526,64,7.81485
28527,64,7.81035
28528,64,7.83135
28529,64,7.81635
28530,64,7.78935
28531,64,7.76685
28532,64,7.81735
28533,64,7.80385
28534,64,7.78485
28535,64,7.79535
28536,64,7.76485
28537,64,8.45585
28538,64,11.8518
28539,64,7.69285
28540,64,7.60785
28541,64,7.78835
28542,64,7.78435
28543,64,7.84485
28544,64,7.86435
28545,64,7.76035
28546,64,7.77785
28547,64,15.4418
28548,64,8.11785
28549,64,7.79835
28550,64,7.77435
28551,64,7.73235
28552,64,7.72785
28553,64,7.81635
28554,64,7.70985
28555,64,7.86435
28556,64,7.74485
28557,64,7.77685
28558,64,7.83285
28559,64,7.79685
28560,64,7.75735
28561,64,7.81735
28562,64,7.76685
28563,64,7.80185
28564,64,7.81635
28565,64,7.81485
28566,64,7.73435
28567,64,7.81385
28568,64,7.75385
28569,64,7.77535
28570,64,7.77185
28571,64,7.79135
28572,64,7.74435
28573,64,7.74035
28574,64,7.73185
28575,64,7.80485
28576,64,7.79185
28577,64,7.77335
28578,64,7.74735
28579,64,7.78885
28580,64,7.77335
28581,64,7.77885
28582,64,7.74185
28583,64,7.76985
28584,64,7.72785
28585,64,7.79385
28586,64,7.70335
28587,64,7.78335
28588,64,7.76035
28589,64,7.73635
28590,64,7.79235
28591,64,7.64335
28592,64,8.31185
28593,64,11.5468
28594,64,7.80335
28595,64,7.84485
28596,64,7.78785
28597,64,7.81785
28598,64,7.78785
28599,64,7.72135
28600,64,7.74935
28601,64,7.79135
28602,64,14.5208
28603,64,7.98435
28604,64,7.80335
28605,64,7.78235
28606,64,7.78985
28607,64,7.80585
28608,64,7.76185
28609,64,7.85435
28610,64,7.75235
28611,64,7.82535
28612,64,7.74685
28613,64,7.81285
28614,64,7.76435
28615,64,7.74835
28616,64,7.78735
28617,64,7.81035
28618,64,7.75585
28619,64,7.81985
28620,64,7.73835
28621,64,7.78235
28622,64,7.82685
28623,64,7.79785
28624,64,7.76385
28625,64,7.78585
28626,64,7.77385
28627,64,7.80635
28628,64,7.82635
28629,64,7.85285
28630,64,7.82635
28631,64,7.82135
28632,64,7.80485
28633,64,7.84685
28634,64,7.75985
28635,64,7.77835
28636,64,7.76635
28637,64,7.76385
28638,64,7.76485
28639,64,7.78285
28640,64,7.79085
28641,64,7.78285
28642,64,7.81885
28643,64,7.86435
28644,64,7.81285
28645,64,7.87685
28646,64,7.73085
28647,64,7.98885
28648,64,11.7438
28649,64,7.90085
28650,64,7.77435
28651,64,7.91435
28652,64,7.86035
28653,64,7.92185
28654,64,7.89185
28655,64,7.97235
28656,64,7.93535
28657,64,12.9978
28658,64,8.11735
28659,64,7.95485
28660,64,7.92585
28661,64,7.90035
28662,64,7.91685
28663,64,7.88785
28664,64,7.87885
28665,64,7.93835
28666,64,7.90035
28667,64,7.89785
28668,64,7.90685
28669,64,7.81935
28670,64,7.86385
28671,64,7.87785
28672,64,7.86135
28673,64,7.81735
28674,64,8.86035
28675,64,8.17935
28676,64,7.84835
28677,64,7.83235
28678,64,7.76085
28679,64,7.73735
28680,64,7.77885
28681,64,7.79485
28682,64,7.77335
28683,64,7.76735
28684,64,7.75885
28685,64,7.79285
28686,64,7.76635
28687,64,7.78935
28688,64,7.69785
28689,64,7.80785
28690,64,7.76135
28691,64,7.81385
28692,64,7.78235
28693,64,7.81735
28694,64,7.73585
28695,64,7.72735
28696,64,7.76335
28697,64,7.89785
28698,64,7.70335
28699,64,7.84185
28700,64,7.77385
28701,64,7.66635
28702,64,7.96235
28703,64,11.6488
28704,64,7.85985
28705,64,7.59485
28706,64,7.51735
28707,64,7.63585
28708,64,7.61285
28709,64,7.73785
28710,64,7.66435
28711,64,7.62535
28712,64,15.4673
28713,64,12.0553
28714,64,7.87335
28715,64,7.64035
28716,64,7.63435
28717,64,7.60035
28718,64,7.54785
28719,64,7.61985
28720,64,7.57035
28721,64,7.53735
28722,64,7.51985
28723,64,7.63335
28724,64,7.65985
28725,64,7.61135
28726,64,7.63285
28727,64,7.59285
28728,64,7.58085
28729,64,7.58385
28730,64,7.58235
28731,64,7.64635
28732,64,7.58585
28733,64,7.56135
28734,64,7.58135
28735,64,7.59385
28736,64,7.62085
28737,64,7.61835
28738,64,7.50435
28739,64,7.58285
28740,64,7.61135
28741,64,7.67185
28742,64,7.57185
28743,64,7.61485
28744,64,7.55585
28745,64,7.65885
28746,64,7.54535
28747,64,7.58785
28748,64,7.60035
28749,64,7.61885
28750,64,7.66035
28751,64,7.58185
28752,64,7.66085
28753,64,7.63185
28754,64,7.59485
28755,64,7.62435
28756,64,7.59185
28757,64,7.52285
28758,64,11.3398
28759,64,11.5558
28760,64,7.82835
28761,64,7.58985
28762,64,7.56585
28763,64,7.67985
28764,64,7.79085
28765,64,7.76135
28766,64,7.77735
28767,64,7.74285
28768,64,12.4798
28769,64,8.06435
28770,64,7.81185
28771,64,7.73785
28772,64,7.81285
28773,64,7.78285
28774,64,7.73135
28775,64,7.78635
28776,64,7.76435
28777,64,7.79285
28778,64,7.76135
28779,64,7.79335
28780,64,7.79285
28781,64,7.77185
28782,64,7.77835
28783,64,7.76885
28784,64,7.76035
28785,64,7.80735
28786,64,7.76935
28787,64,7.82835
28788,64,7.79235
28789,64,7.81235
28790,64,7.78535
28791,64,7.79185
28792,64,7.74185
28793,64,7.74435
28794,64,7.70985
28795,64,7.80635
28796,64,7.73235
28797,64,7.78735
28798,64,7.74235
28799,64,7.77035
28800,64,7.73635
28801,64,7.79535
28802,64,7.74485
28803,64,7.79935
28804,64,7.84485
28805,64,7.78385
28806,64,7.81285
28807,64,7.81385
28808,64,7.71485
28809,64,7.79285
28810,64,7.74535
28811,64,7.74385
28812,64,7.77335
28813,64,8.42085
28814,64,11.7958
28815,64,7.75985
28816,64,7.56185
28817,64,7.82335
28818,64,7.78385
28819,64,7.76835
28820,64,7.82985
28821,64,7.84935
28822,64,7.76585
28823,64,12.1833
28824,64,7.98585
28825,64,7.83685
28826,64,7.74985
28827,64,7.78885
28828,64,7.80285
28829,64,7.77635
28830,64,7.80735
28831,64,7.84235
28832,64,7.75185
28833,64,7.75635
28834,64,7.76035
28835,64,7.77235
28836,64,7.78185
28837,64,7.78785
28838,64,7.74685
28839,64,7.74285
28840,64,7.74385
28841,64,7.76685
28842,64,7.70785
28843,64,7.77685
28844,64,7.76785
28845,64,7.78485
28846,64,7.78685
28847,64,7.82535
28848,64,7.75485
28849,64,7.83635
28850,64,7.80535
28851,64,7.76885
28852,64,7.82085
28853,64,7.82035
28854,64,7.71685
28855,64,7.80535
28856,64,7.69385
28857,64,7.81885
28858,64,7.74135
28859,64,7.77885
28860,64,7.80735
28861,64,7.81135
28862,64,7.73835
28863,64,7.76385
28864,64,7.71685
28865,64,7.82685
28866,64,7.80185
28867,64,7.75635
28868,64,8.27435
28869,64,11.7363
28870,64,7.77085
28871,64,7.80135
28872,64,7.88935
28873,64,7.91235
28874,64,7.79985
28875,64,7.82385
28876,64,7.84535
28877,64,7.82635
28878,64,12.1138
28879,64,8.09235
28880,64,8.16435
28881,64,7.85335
28882,64,7.84685
28883,64,7.75185
28884,64,7.83385
28885,64,7.77635
28886,64,7.75835
28887,64,7.74285
28888,64,7.70735
28889,64,7.80335
28890,64,7.74635
28891,64,7.75485
28892,64,7.79035
28893,64,7.79435
28894,64,7.82535
28895,64,7.71385
28896,64,7.74935
28897,64,7.76685
28898,64,7.71735
28899,64,7.77135
28900,64,7.75735
28901,64,7.72685
28902,64,7.72185
28903,64,7.69585
28904,64,7.73485
28905,64,7.80735
28906,64,7.68135
28907,64,7.72535
28908,64,7.80585
28909,64,7.77485
28910,64,7.69135
28911,64,7.71335
28912,64,7.70285
28913,64,7.71835
28914,64,7.71835
28915,64,7.72335
28916,64,7.81885
28917,64,7.75935
28918,64,7.70885
28919,64,7.67285
28920,64,7.71335
28921,64,7.77585
28922,64,7.68185
28923,64,8.19535
28924,64,11.8943
28925,64,7.74735
28926,64,7.63435
28927,64,7.74635
28928,64,7.68185
28929,64,7.78285
28930,64,7.74885
28931,64,7.75735
28932,64,7.82235
28933,64,12.1263
28934,64,8.06385
28935,64,7.86535
28936,64,7.78735
28937,64,7.81935
28938,64,7.83485
28939,64,7.79035
28940,64,7.80885
28941,64,7.76685
28942,64,7.77485
28943,64,7.78985
28944,64,7.74085
28945,64,7.72585
28946,64,7.80035
28947,64,7.77385
28948,64,7.79935
28949,64,7.77685
28950,64,7.71485
28951,64,7.74335
28952,64,7.75735
28953,64,7.75335
28954,64,7.76985
28955,64,7.70085
28956,64,7.78735
28957,64,7.74535
28958,64,7.75635
28959,64,7.78435
28960,64,7.77585
28961,64,7.77685
28962,64,7.75435
28963,64,7.73585
28964,64,7.75785
28965,64,7.76835
28966,64,7.70185
28967,64,7.69635
28968,64,7.75085
28969,64,7.79785
28970,64,7.77935
28971,64,7.77035
28972,64,7.76935
28973,64,7.73185
28974,64,7.78085
28975,64,7.74085
28976,64,7.73235
28977,64,7.83085
28978,64,8.33535
28979,64,12.0038
28980,64,7.68335
28981,64,7.58535
28982,64,7.78185
28983,64,7.79735
28984,64,7.69235
28985,64,7.73985
28986,64,7.78735
28987,64,7.78135
28988,64,13.5088
28989,64,11.6748
28990,64,7.98635
28991,64,7.82485
28992,64,7.79285
28993,64,7.78485
28994,64,7.76235
28995,64,7.73285
28996,64,7.81735
28997,64,7.81435
28998,64,7.74385
28999,64,7.80935
29000,64,7.79285
29001,64,7.79285
29002,64,7.82885
29003,64,7.78585
29004,64,7.81935
29005,64,7.81835
29006,64,7.76685
29007,64,7.78135
29008,64,7.75185
29009,64,7.81485
29010,64,7.79485
29011,64,7.77885
29012,64,7.84435
29013,64,7.79985
29014,64,7.77535
29015,64,7.79635
29016,64,7.79635
29017,64,7.78935
29018,64,7.76735
29019,64,7.75135
29020,64,7.72885
29021,64,7.78785
29022,64,7.73735
29023,64,7.78035
29024,64,7.79985
29025,64,7.83835
29026,64,7.88185
29027,64,7.79535
29028,64,7.75335
29029,64,7.83285
29030,64,7.73735
29031,64,7.81185
29032,64,7.61285
29033,64,9.75335
29034,64,11.6433
29035,64,7.78035
29036,64,7.65485
29037,64,7.75835
29038,64,7.69885
29039,64,7.65985
29040,64,7.70235
29041,64,7.62535
29042,64,7.68385
29043,64,7.65635
29044,64,11.5963
29045,64,8.04535
29046,64,7.76635
29047,64,7.80485
29048,64,7.74735
29049,64,7.76435
29050,64,7.74685
29051,64,7.70935
29052,64,7.73435
29053,64,7.78035
29054,64,7.73885
29055,64,7.72485
29056,64,7.74785
29057,64,7.78185
29058,64,7.80035
29059,64,7.74735
29060,64,7.82535
29061,64,7.78285
29062,64,7.72835
29063,64,7.71485
29064,64,7.82485
29065,64,7.71085
29066,64,7.70335
29067,64,7.76085
29068,64,7.66585
29069,64,7.81135
29070,64,7.71135
29071,64,7.72035
29072,64,7.73235
29073,64,7.75535
29074,64,7.78835
29075,64,7.77535
29076,64,7.79735
29077,64,7.81885
29078,64,7.72735
29079,64,7.76035
29080,64,7.77735
29081,64,7.79935
29082,64,7.73535
29083,64,7.73385
29084,64,7.76935
29085,64,7.73735
29086,64,8.73535
29087,64,7.98685
29088,64,7.86885
29089,64,11.8953
29090,64,7.78335
29091,64,7.63835
29092,64,7.83185
29093,64,7.83485
29094,64,7.75435
29095,64,7.81835
29096,64,7.80285
29097,64,7.82285
29098,64,7.85485
29099,64,12.0253
29100,64,8.05035
29101,64,7.83885
29102,64,7.79535
29103,64,7.76985
29104,64,7.86135
29105,64,7.81785
29106,64,7.79335
29107,64,7.75885
29108,64,7.83335
29109,64,7.83585
29110,64,7.81585
29111,64,7.78335
29112,64,7.81035
29113,64,7.83885
29114,64,7.87335
29115,64,7.79285
29116,64,7.84635
29117,64,7.79835
29118,64,7.80085
29119,64,7.77235
29120,64,7.79685
29121,64,7.79035
29122,64,7.82085
29123,64,7.78335
29124,64,7.83935
29125,64,7.86885
29126,64,7.83835
29127,64,7.79135
29128,64,7.86835
29129,64,7.81185
29130,64,7.77885
29131,64,7.83935
29132,64,7.74535
29133,64,7.81435
29134,64,7.83085
29135,64,7.79085
29136,64,7.78535
29137,64,7.81885
29138,64,7.85535
29139,64,7.70685
29140,64,7.91135
29141,64,7.89035
29142,64,7.86835
29143,64,10.5438
29144,64,11.8673
29145,64,7.61785
29146,64,7.83985
29147,64,7.76085
29148,64,7.79285
29149,64,7.82385
29150,64,7.84135
29151,64,7.77685
29152,64,7.79335
29153,64,7.74935
29154,64,12.1418
29155,64,8.00385
29156,64,7.91135
29157,64,7.83685
29158,64,7.84385
29159,64,7.79085
29160,64,7.77935
29161,64,7.75785
29162,64,7.87885
29163,64,7.78185
29164,64,7.74685
29165,64,7.78035
29166,64,7.78385
29167,64,7.75535
29168,64,7.85385
29169,64,7.77785
29170,64,7.78785
29171,64,7.81535
29172,64,7.81935
29173,64,7.70135
29174,64,7.81335
29175,64,7.73735
29176,64,7.77585
29177,64,7.75535
29178,64,7.82085
29179,64,7.79185
29180,64,7.78535
29181,64,7.76035
29182,64,7.79185
29183,64,7.77485
29184,64,7.75735
29185,64,7.85085
29186,64,7.82535
29187,64,7.73235
29188,64,7.78435
29189,64,7.77285
29190,64,7.74635
29191,64,7.71785
29192,64,7.83285
29193,64,7.72685
29194,64,7.82885
29195,64,7.83985
29196,64,7.80235
29197,64,7.75385
29198,64,8.21285
29199,64,11.7808
29200,64,7.69035
29201,64,7.66385
29202,64,7.82035
29203,64,7.73535
29204,64,7.82285
29205,64,7.78585
29206,64,7.77235
29207,64,7.76735
29208,64,7.81385
29209,64,12.1013
29210,64,8.08735
29211,64,7.76685
29212,64,7.69185
29213,64,7.76835
29214,64,7.77685
29215,64,7.74735
29216,64,7.80835
29217,64,7.74985
29218,64,7.77585
29219,64,7.76835
29220,64,7.78985
29221,64,7.78635
29222,64,7.77385
29223,64,7.74935
29224,64,7.74785
29225,64,7.76185
29226,64,7.79435
29227,64,7.72935
29228,64,7.74335
29229,64,7.74635
29230,64,7.77035
29231,64,7.69535
29232,64,7.73835
29233,64,7.73435
29234,64,7.79635
29235,64,7.76935
29236,64,7.79435
29237,64,7.78935
29238,64,7.79785
29239,64,7.76735
29240,64,7.78785
29241,64,7.74835
29242,64,7.76785
29243,64,7.71985
29244,64,7.68985
29245,64,7.77235
29246,64,7.86285
29247,64,7.80035
29248,64,7.80785
29249,64,7.85535
29250,64,7.82785
29251,64,7.69885
29252,64,7.75335
29253,64,7.79135
29254,64,11.8368
29255,64,7.71335
29256,64,7.69535
29257,64,7.81185
29258,64,7.80785
29259,64,7.83785
29260,64,7.76535
29261,64,7.84135
29262,64,7.78635
29263,64,7.80985
29264,64,14.9363
29265,64,12.1578
29266,64,8.00185
29267,64,7.95535
29268,64,7.92735
29269,64,7.91085
29270,64,7.94835
29271,64,7.86485
29272,64,7.96585
29273,64,7.90485
29274,64,7.92435
29275,64,7.89635
29276,64,7.85185
29277,64,7.91835
29278,64,7.94485
29279,64,7.89035
29280,64,8.00835
29281,64,7.93335
29282,64,7.98535
29283,64,7.91535
29284,64,7.91535
29285,64,7.95085
29286,64,7.96235
29287,64,7.86335
29288,64,7.86435
29289,64,7.95685
29290,64,7.96235
29291,64,9.32135
29292,64,7.75735
29293,64,7.83885
29294,64,7.80185
29295,64,7.83185
29296,64,7.77135
29297,64,7.81035
29298,64,7.88585
29299,64,7.77485
29300,64,7.89085
29301,64,7.79085
29302,64,7.85885
29303,64,7.84035
29304,64,7.86635
29305,64,7.80085
29306,64,7.67885
29307,64,10.6583
29308,64,11.6293
29309,64,7.84785
29310,64,7.85785
29311,64,7.73485
29312,64,7.80635
29313,64,7.72685
29314,64,7.78135
29315,64,7.76585
29316,64,7.84185
29317,64,7.76635
29318,64,7.84835
29319,64,14.1338
29320,64,8.01685
29321,64,7.85685
29322,64,7.82485
29323,64,7.80735
29324,64,7.84785
29325,64,7.83385
29326,64,7.79385
29327,64,7.77385
29328,64,7.82335
29329,64,7.81435
29330,64,7.78435
29331,64,7.78335
29332,64,7.85685
29333,64,7.81635
29334,64,7.82685
29335,64,7.79085
29336,64,7.74935
29337,64,7.79085
29338,64,7.76635
29339,64,7.79935
29340,64,7.74785
29341,64,7.77935
29342,64,7.83285
29343,64,7.79335
29344,64,7.79635
29345,64,7.80135
29346,64,7.76785
29347,64,7.86085
29348,64,7.85085
29349,64,7.80635
29350,64,7.85735
29351,64,7.79435
29352,64,7.84185
29353,64,7.82335
29354,64,7.86935
29355,64,7.90335
29356,64,7.85135
29357,64,7.83585
29358,64,7.79135
29359,64,7.81085
29360,64,7.86435
29361,64,7.67985
29362,64,8.05135
29363,64,11.5593
29364,64,7.81885
29365,64,7.89435
29366,64,7.82885
